ID,DataYear,ReportingStatus,GrossFloorArea,TotalGHGEmissions,GHGIntensity,NumberOfBuildings,ChicagoEnergyRating,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,ImputedFields,GHGIntensityPercentileGrade,GHGIntensityLetterGrade,EnergyMixWeightedPctSum,EnergyMixPercentileGrade,EnergyMixLetterGrade,index,SubmittedRecordsPercentileGrade,MissingRecordsCount,SubmittedRecordsLetterGrade,AvgPercentileGrade,AvgPercentileLetterGrade,NeighborsElectricityUse,NeighborsNaturalGasUse,NeighborsTotalGHGEmissions,neighbors_electricity_use_kbtu_x,neighbors_natural_gas_use_kbtu_x,neighbors_total_ghg_emissions_metric_tons_co2e_x,neighbors_electricity_use_kbtu_y,neighbors_natural_gas_use_kbtu_y,neighbors_total_ghg_emissions_metric_tons_co2e_y
117189,2023,Submitted,158600.0,1183.9,7.5,1.0,1.0,23.0,3640430.4,12699194.6,,,,103.0,148.3,112.0,157.8,,28.14930015552099,D,22.2797671305186,19.69168121000581,F,761,100.0,0.0,A,31.951322561762822,D,,,,,,,,,
173724,2023,Submitted,164408.0,1383.1,8.4,1.0,2.0,,4370353.0,14527050.9,,,,114.9,167.2,129.3,182.3,,20.06220839813375,D,23.126737530333465,21.40779522978476,D,1700,100.0,0.0,A,28.59422229098078,D,,,,,,,,,
101865,2023,Submitted,1281114.0,7563.5,5.9,1.0,4.0,78.0,39573297.6,38151461.2,,,,60.7,117.8,65.1,122.4,,54.548989113530325,C,50.91466118515635,71.98952879581152,B,191,90.0,1.0,A,65.07030607508977,B,,,,,,,,,
208356,2023,Submitted,137334.0,608.4,4.4,2.0,3.0,69.0,2125566.9,5855649.8,,,,58.1,88.1,67.9,98.4,,84.13685847589424,A,26.63211612835923,29.377545084351368,D,2008,88.88888888888889,1.0,A,62.708336160576565,B,,,,,,,,,
252258,2023,Submitted,333765.0,1654.7,5.0,18.0,4.0,81.0,7425576.2,11592738.3,,,,57.0,98.8,62.6,107.0,,72.82270606531881,B,39.04434433450977,53.95578824898197,C,3078,100.0,0.0,A,67.9936683322522,B,,,,,,,,,
157964,2023,Submitted,756640.0,8379.5,11.1,1.0,1.0,,59888198.7,21050735.518630814,,,,79.2,221.6,79.2,221.6,NaturalGasUse,8.631415241057539,F,73.99183011013099,93.13554392088425,A,1162,100.0,0.0,A,51.56992518888247,C,,"[{""building_id"": ""25415"", ""weight"": 0.34144, ""building_name"": ""Building 25415""}, {""building_id"": ""9177"", ""weight"": 0.34137, ""building_name"": ""Building 9177""}, {""building_id"": ""27723"", ""weight"": 0.31719, ""building_name"": ""Building 27723""}]",,,"[{""building_id"": ""25415"", ""weight"": 0.34144}, {""building_id"": ""9177"", ""weight"": 0.34137}, {""building_id"": ""27723"", ""weight"": 0.31719}]",,,"[{""building_id"": ""25415"", ""weight"": 0.34144}, {""building_id"": ""9177"", ""weight"": 0.34137}, {""building_id"": ""27723"", ""weight"": 0.31719}]",
102452,2023,Submitted,604950.0,7933.8,13.1,1.0,1.0,,22055437.3,577945.0,47269051.0,31850121.2,,168.2,245.0,167.9,245.1,,6.065318818040439,F,52.97710584749988,75.30541012216405,B,283,100.0,0.0,A,43.15482345788584,C,,,,,,,,,
162351,2023,Submitted,169870.0,1328.9,7.8,1.0,1.0,30.0,4682734.4,12682989.6,,,,102.2,155.6,117.8,171.0,,25.077760497667185,D,26.96538537638857,29.813845258871435,D,1478,100.0,0.0,A,34.46441835238217,D,,,,,,,,,
254059,2023,Not Covered 2024,,549.5855083616742,,,,,2465832.7923148503,3851620.0733349263,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,39.03207265261059,53.92670157068063,C,3190,100.0,0.0,A,,,"[{""building_id"": ""27518"", ""weight"": 0.3405, ""building_name"": ""Building 27518""}, {""building_id"": ""26328"", ""weight"": 0.3369, ""building_name"": ""Building 26328""}, {""building_id"": ""26723"", ""weight"": 0.3226, ""building_name"": ""Building 26723""}]","[{""building_id"": ""27518"", ""weight"": 0.3405, ""building_name"": ""Building 27518""}, {""building_id"": ""26328"", ""weight"": 0.3369, ""building_name"": ""Building 26328""}, {""building_id"": ""26723"", ""weight"": 0.3226, ""building_name"": ""Building 26723""}]","[{""building_id"": ""27518"", ""weight"": 0.3405, ""building_name"": ""Building 27518""}, {""building_id"": ""26328"", ""weight"": 0.3369, ""building_name"": ""Building 26328""}, {""building_id"": ""26723"", ""weight"": 0.3226, ""building_name"": ""Building 26723""}]","[{""building_id"": ""27518"", ""weight"": 0.3405}, {""building_id"": ""26328"", ""weight"": 0.3369}, {""building_id"": ""26723"", ""weight"": 0.3226}]","[{""building_id"": ""27518"", ""weight"": 0.3405}, {""building_id"": ""26328"", ""weight"": 0.3369}, {""building_id"": ""26723"", ""weight"": 0.3226}]","[{""building_id"": ""27518"", ""weight"": 0.3405}, {""building_id"": ""26328"", ""weight"": 0.3369}, {""building_id"": ""26723"", ""weight"": 0.3226}]","[{""building_id"": ""27518"", ""weight"": 0.3405}, {""building_id"": ""26328"", ""weight"": 0.3369}, {""building_id"": ""26723"", ""weight"": 0.3226}]","[{""building_id"": ""27518"", ""weight"": 0.3405}, {""building_id"": ""26328"", ""weight"": 0.3369}, {""building_id"": ""26723"", ""weight"": 0.3226}]","[{""building_id"": ""27518"", ""weight"": 0.3405}, {""building_id"": ""26328"", ""weight"": 0.3369}, {""building_id"": ""26723"", ""weight"": 0.3226}]"
158651,2023,Submitted,726800.0,4548.0,6.3,2.0,3.0,47.0,15196630.5,45592997.6,,,,83.6,124.4,89.8,130.4,,46.46189735614308,C,24.99872260281191,25.74171029668412,D,1226,100.0,0.0,A,43.52763279674519,C,,,,,,,,,
236816,2023,Submitted,450000.0,1832.4,4.1,1.0,4.0,92.0,5219856.7,20748291.1,,,,57.7,80.9,57.8,81.2,,89.0357698289269,A,20.100997345679,15.18324607329843,F,2079,88.88888888888889,1.0,A,59.48007223267172,C,,,,,,,,,
251220,2023,Not Submitted,,1415.995471849126,,,0.0,,8066790.145063062,6797521.14326091,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,54.26951836913955,77.22513089005236,B,2392,66.66666666666666,3.0,B,,,"[{""building_id"": ""25275"", ""weight"": 0.37548, ""building_name"": ""Building 25275""}, {""building_id"": ""26902"", ""weight"": 0.34116, ""building_name"": ""Building 26902""}, {""building_id"": ""25405"", ""weight"": 0.28336, ""building_name"": ""Building 25405""}]","[{""building_id"": ""25275"", ""weight"": 0.40216, ""building_name"": ""Building 25275""}, {""building_id"": ""25405"", ""weight"": 0.3035, ""building_name"": ""Building 25405""}, {""building_id"": ""25002"", ""weight"": 0.29434, ""building_name"": ""Building 25002""}]","[{""building_id"": ""25275"", ""weight"": 0.37548, ""building_name"": ""Building 25275""}, {""building_id"": ""26902"", ""weight"": 0.34116, ""building_name"": ""Building 26902""}, {""building_id"": ""25405"", ""weight"": 0.28336, ""building_name"": ""Building 25405""}]","[{""building_id"": ""25275"", ""weight"": 0.37548}, {""building_id"": ""26902"", ""weight"": 0.34116}, {""building_id"": ""25405"", ""weight"": 0.28336}]","[{""building_id"": ""25275"", ""weight"": 0.40216}, {""building_id"": ""25405"", ""weight"": 0.3035}, {""building_id"": ""25002"", ""weight"": 0.29434}]","[{""building_id"": ""25275"", ""weight"": 0.37548}, {""building_id"": ""26902"", ""weight"": 0.34116}, {""building_id"": ""25405"", ""weight"": 0.28336}]","[{""building_id"": ""25275"", ""weight"": 0.37548}, {""building_id"": ""26902"", ""weight"": 0.34116}, {""building_id"": ""25405"", ""weight"": 0.28336}]","[{""building_id"": ""25275"", ""weight"": 0.40216}, {""building_id"": ""25405"", ""weight"": 0.3035}, {""building_id"": ""25002"", ""weight"": 0.29434}]","[{""building_id"": ""25275"", ""weight"": 0.37548}, {""building_id"": ""26902"", ""weight"": 0.34116}, {""building_id"": ""25405"", ""weight"": 0.28336}]"
251387,2023,Not Covered 2024,,352.619601886928,,,,,1364615.068237478,3043782.9730793526,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,30.95489689106781,38.30715532286213,D,2528,83.33333333333334,1.0,A,,,"[{""building_id"": ""27284"", ""weight"": 0.34232, ""building_name"": ""Building 27284""}, {""building_id"": ""25289"", ""weight"": 0.33537, ""building_name"": ""Building 25289""}, {""building_id"": ""25698"", ""weight"": 0.3223, ""building_name"": ""Building 25698""}]","[{""building_id"": ""27284"", ""weight"": 0.34232, ""building_name"": ""Building 27284""}, {""building_id"": ""25289"", ""weight"": 0.33537, ""building_name"": ""Building 25289""}, {""building_id"": ""25698"", ""weight"": 0.3223, ""building_name"": ""Building 25698""}]","[{""building_id"": ""27284"", ""weight"": 0.34232, ""building_name"": ""Building 27284""}, {""building_id"": ""25289"", ""weight"": 0.33537, ""building_name"": ""Building 25289""}, {""building_id"": ""25698"", ""weight"": 0.3223, ""building_name"": ""Building 25698""}]","[{""building_id"": ""27284"", ""weight"": 0.34232}, {""building_id"": ""25289"", ""weight"": 0.33537}, {""building_id"": ""25698"", ""weight"": 0.3223}]","[{""building_id"": ""27284"", ""weight"": 0.34232}, {""building_id"": ""25289"", ""weight"": 0.33537}, {""building_id"": ""25698"", ""weight"": 0.3223}]","[{""building_id"": ""27284"", ""weight"": 0.34232}, {""building_id"": ""25289"", ""weight"": 0.33537}, {""building_id"": ""25698"", ""weight"": 0.3223}]","[{""building_id"": ""27284"", ""weight"": 0.34232}, {""building_id"": ""25289"", ""weight"": 0.33537}, {""building_id"": ""25698"", ""weight"": 0.3223}]","[{""building_id"": ""27284"", ""weight"": 0.34232}, {""building_id"": ""25289"", ""weight"": 0.33537}, {""building_id"": ""25698"", ""weight"": 0.3223}]","[{""building_id"": ""27284"", ""weight"": 0.34232}, {""building_id"": ""25289"", ""weight"": 0.33537}, {""building_id"": ""25698"", ""weight"": 0.3223}]"
172296,2023,Not Submitted,,1055.2229426977433,,,0.0,,4896768.496915448,8758269.835237619,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,35.86052545444116,47.96393251890634,C,1583,0.0,6.0,F,,,"[{""building_id"": ""26381"", ""weight"": 0.37589, ""building_name"": ""Building 26381""}, {""building_id"": ""24645"", ""weight"": 0.33181, ""building_name"": ""Building 24645""}, {""building_id"": ""26263"", ""weight"": 0.2923, ""building_name"": ""Building 26263""}]","[{""building_id"": ""24645"", ""weight"": 0.36375, ""building_name"": ""Building 24645""}, {""building_id"": ""26263"", ""weight"": 0.32044, ""building_name"": ""Building 26263""}, {""building_id"": ""8376"", ""weight"": 0.31581, ""building_name"": ""Building 8376""}]","[{""building_id"": ""26381"", ""weight"": 0.37589, ""building_name"": ""Building 26381""}, {""building_id"": ""24645"", ""weight"": 0.33181, ""building_name"": ""Building 24645""}, {""building_id"": ""26263"", ""weight"": 0.2923, ""building_name"": ""Building 26263""}]","[{""building_id"": ""26381"", ""weight"": 0.37589}, {""building_id"": ""24645"", ""weight"": 0.33181}, {""building_id"": ""26263"", ""weight"": 0.2923}]","[{""building_id"": ""24645"", ""weight"": 0.36375}, {""building_id"": ""26263"", ""weight"": 0.32044}, {""building_id"": ""8376"", ""weight"": 0.31581}]","[{""building_id"": ""26381"", ""weight"": 0.37589}, {""building_id"": ""24645"", ""weight"": 0.33181}, {""building_id"": ""26263"", ""weight"": 0.2923}]","[{""building_id"": ""26381"", ""weight"": 0.37589}, {""building_id"": ""24645"", ""weight"": 0.33181}, {""building_id"": ""26263"", ""weight"": 0.2923}]","[{""building_id"": ""24645"", ""weight"": 0.36375}, {""building_id"": ""26263"", ""weight"": 0.32044}, {""building_id"": ""8376"", ""weight"": 0.31581}]","[{""building_id"": ""26381"", ""weight"": 0.37589}, {""building_id"": ""24645"", ""weight"": 0.33181}, {""building_id"": ""26263"", ""weight"": 0.2923}]"
117509,2023,Submitted,71125.0,711.8,10.0,1.0,4.0,98.0,2073706.5,7937546.3,,,,140.8,198.8,140.8,198.8,,11.819595645412136,F,20.71375622439581,16.026759744037232,F,771,100.0,0.0,A,22.32050172032096,D,,,,,,,,,
251960,2023,Not Submitted,,567.6438525828289,,,0.0,,2813950.186231527,3274276.158836107,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,46.219539595653245,65.93949970913322,B,2982,44.44444444444444,5.0,C,,,"[{""building_id"": ""26550"", ""weight"": 0.36965, ""building_name"": ""Building 26550""}, {""building_id"": ""26668"", ""weight"": 0.31525, ""building_name"": ""Building 26668""}, {""building_id"": ""24524"", ""weight"": 0.3151, ""building_name"": ""Building 24524""}]","[{""building_id"": ""26550"", ""weight"": 0.36965, ""building_name"": ""Building 26550""}, {""building_id"": ""26668"", ""weight"": 0.31525, ""building_name"": ""Building 26668""}, {""building_id"": ""24524"", ""weight"": 0.3151, ""building_name"": ""Building 24524""}]","[{""building_id"": ""26550"", ""weight"": 0.36965, ""building_name"": ""Building 26550""}, {""building_id"": ""26668"", ""weight"": 0.31525, ""building_name"": ""Building 26668""}, {""building_id"": ""24524"", ""weight"": 0.3151, ""building_name"": ""Building 24524""}]","[{""building_id"": ""26550"", ""weight"": 0.36965}, {""building_id"": ""26668"", ""weight"": 0.31525}, {""building_id"": ""24524"", ""weight"": 0.3151}]","[{""building_id"": ""26550"", ""weight"": 0.36965}, {""building_id"": ""26668"", ""weight"": 0.31525}, {""building_id"": ""24524"", ""weight"": 0.3151}]","[{""building_id"": ""26550"", ""weight"": 0.36965}, {""building_id"": ""26668"", ""weight"": 0.31525}, {""building_id"": ""24524"", ""weight"": 0.3151}]","[{""building_id"": ""26550"", ""weight"": 0.36965}, {""building_id"": ""26668"", ""weight"": 0.31525}, {""building_id"": ""24524"", ""weight"": 0.3151}]","[{""building_id"": ""26550"", ""weight"": 0.36965}, {""building_id"": ""26668"", ""weight"": 0.31525}, {""building_id"": ""24524"", ""weight"": 0.3151}]","[{""building_id"": ""26550"", ""weight"": 0.36965}, {""building_id"": ""26668"", ""weight"": 0.31525}, {""building_id"": ""24524"", ""weight"": 0.3151}]"
234838,2023,Submitted,344016.0,2047.0,6.0,1.0,2.5,59.0,9645160.8,13131056.2,,,,66.2,118.6,71.3,125.7,,52.41057542768274,C,42.3475101242669,59.65677719604421,C,2064,100.0,0.0,A,60.06799859225906,B,,,,,,,,,
158780,2023,Submitted,76800.0,246.8,3.2,1.0,3.0,,1325459.0,1155173.4,,,,32.3,64.1,36.6,68.7,,97.35614307931571,A,53.43230218229835,76.06166375799883,B,1235,100.0,0.0,A,89.1027370428574,A,,,,,,,,,
160455,2023,Submitted,216656.0,1066.8,4.9,2.0,4.0,95.0,4884786.6,7216431.2,,,,55.9,98.1,60.8,104.7,,74.80559875583204,B,40.36607456152057,55.87550901687028,C,1455,100.0,0.0,A,69.75300298466414,B,,,,,,,,,
251379,2023,Submitted,69350.0,535.7,7.7,1.0,2.0,47.0,2908398.4,2213992.0,,,,75.0,152.1,80.6,159.2,,25.660964230171075,D,56.77814795217482,80.51192553810355,A,2520,66.66666666666666,2.0,B,51.701918996993626,C,,,,,,,,,
256781,2023,Submitted,122256.0,656.9,5.4,1.0,4.0,,3878532.3,2150186.9,,,,49.3,107.3,52.5,110.6,,64.73561430793157,B,64.33426688706948,87.78359511343804,A,3594,100.0,0.0,A,77.481245199341,B,,,,,,,,,
244809,2023,Submitted,510600.0,2534.9,5.0,1.0,4.0,85.0,18117067.6,31400779.599966284,,,,35.5,99.3,39.1,109.6,NaturalGasUse,72.82270606531881,B,36.58694516108192,49.09831297265852,C,2241,100.0,0.0,A,66.05067822172282,B,,"[{""building_id"": ""25232"", ""weight"": 0.41017, ""building_name"": ""Building 25232""}, {""building_id"": ""24517"", ""weight"": 0.35533, ""building_name"": ""Building 24517""}, {""building_id"": ""25887"", ""weight"": 0.23449, ""building_name"": ""Building 25887""}]",,,"[{""building_id"": ""25232"", ""weight"": 0.41017}, {""building_id"": ""24517"", ""weight"": 0.35533}, {""building_id"": ""25887"", ""weight"": 0.23449}]",,,"[{""building_id"": ""25232"", ""weight"": 0.41017}, {""building_id"": ""24517"", ""weight"": 0.35533}, {""building_id"": ""25887"", ""weight"": 0.23449}]",
101787,2023,Submitted,983470.0,8990.3,9.1,1.0,4.0,90.0,57085491.9,18882005.6,,,,77.2,182.7,80.7,186.8,,15.435458786936238,F,75.14462602904617,93.54275741710296,A,155,100.0,0.0,A,55.1348323603093,C,,,,,,,,,
257081,2023,Not Covered 2024,,1097.9870308026027,,,,,4874396.186539997,7831389.142608132,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,38.36359626947047,52.50145433391506,C,3745,100.0,0.0,A,,,"[{""building_id"": ""25691"", ""weight"": 0.61732, ""building_name"": ""Building 25691""}, {""building_id"": ""26336"", ""weight"": 0.19454, ""building_name"": ""Building 26336""}, {""building_id"": ""27580"", ""weight"": 0.18813, ""building_name"": ""Building 27580""}]","[{""building_id"": ""25691"", ""weight"": 0.61732, ""building_name"": ""Building 25691""}, {""building_id"": ""26336"", ""weight"": 0.19454, ""building_name"": ""Building 26336""}, {""building_id"": ""27580"", ""weight"": 0.18813, ""building_name"": ""Building 27580""}]","[{""building_id"": ""25691"", ""weight"": 0.61732, ""building_name"": ""Building 25691""}, {""building_id"": ""26336"", ""weight"": 0.19454, ""building_name"": ""Building 26336""}, {""building_id"": ""27580"", ""weight"": 0.18813, ""building_name"": ""Building 27580""}]","[{""building_id"": ""25691"", ""weight"": 0.61732}, {""building_id"": ""26336"", ""weight"": 0.19454}, {""building_id"": ""27580"", ""weight"": 0.18813}]","[{""building_id"": ""25691"", ""weight"": 0.61732}, {""building_id"": ""26336"", ""weight"": 0.19454}, {""building_id"": ""27580"", ""weight"": 0.18813}]","[{""building_id"": ""25691"", ""weight"": 0.61732}, {""building_id"": ""26336"", ""weight"": 0.19454}, {""building_id"": ""27580"", ""weight"": 0.18813}]","[{""building_id"": ""25691"", ""weight"": 0.61732}, {""building_id"": ""26336"", ""weight"": 0.19454}, {""building_id"": ""27580"", ""weight"": 0.18813}]","[{""building_id"": ""25691"", ""weight"": 0.61732}, {""building_id"": ""26336"", ""weight"": 0.19454}, {""building_id"": ""27580"", ""weight"": 0.18813}]","[{""building_id"": ""25691"", ""weight"": 0.61732}, {""building_id"": ""26336"", ""weight"": 0.19454}, {""building_id"": ""27580"", ""weight"": 0.18813}]"
234823,2023,Submitted,275772.0,1417.9,5.1,1.0,4.0,84.0,5169943.5,13075967.3,,,,66.2,102.3,72.1,108.1,,71.11197511664075,B,28.334806393989385,32.28621291448516,D,2063,100.0,0.0,A,58.47047272411445,C,,,,,,,,,
175454,2023,Submitted,51375.0,203.4,4.0,1.0,4.0,90.0,805191.8,1707571.8,,,,48.9,78.8,54.0,84.5,,90.31881804043546,A,32.044072908410485,40.31413612565445,C,1866,100.0,0.0,A,71.28506347047951,B,,,,,,,,,
102239,2023,Submitted,108147.0,700.8,6.5,1.0,2.5,35.0,2579200.3,6399209.1,,,,83.0,128.9,89.2,135.0,,42.96267496111975,C,28.726695176096563,33.01337987201862,D,258,87.5,1.0,A,43.43668942936732,C,,,,,,,,,
254344,2023,Submitted,83872.0,1314.6,15.7,1.0,1.0,14.0,5721893.9,9677831.7,,,,183.6,312.2,195.9,322.5,,4.276827371695177,F,37.15581724391245,50.11634671320535,C,3263,100.0,0.0,A,32.18495237112973,D,,,,,,,,,
251238,2023,Submitted,63803.0,269.6,4.2,1.0,4.0,96.0,1084599.4,2218899.7,,,,51.8,84.1,58.1,91.1,,87.20839813374806,A,32.831835794960554,42.35020360674811,C,2409,100.0,0.0,A,70.54428050957327,B,,,,,,,,,
256248,2023,Submitted,595002.0,3268.3,5.5,1.0,2.0,47.0,12679897.4,28130004.5,,,,68.6,109.3,74.1,115.6,,62.75272161741835,B,31.070639255812573,38.48167539267016,D,3429,100.0,0.0,A,56.76903096577724,C,,,,,,,,,
251529,2023,Submitted,85200.0,459.9,5.4,2.0,2.0,50.0,1390881.3,4994570.1,,,,74.9,107.3,84.9,118.5,,64.73561430793157,B,21.782035644339885,18.20826061663758,F,2656,88.88888888888889,1.0,A,48.540000289509706,C,,,,,,,,,
244613,2023,Submitted,591989.0,4482.3,7.6,1.0,3.5,73.0,17186133.5,39115533.3,,,,95.1,150.7,102.2,160.0,,26.78849144634526,D,30.52508829099177,37.31820826061664,D,2236,100.0,0.0,A,38.32152902741929,D,,,,,,,,,
103614,2023,Submitted,1287909.0,24545.5,19.1,1.0,4.0,76.0,114429684.1,157733355.4,,,,213.0,379.0,220.0,385.7,,2.838258164852263,F,42.04453488990374,59.19139034322281,C,351,100.0,0.0,A,35.09568521971526,D,,,,,,,,,
244099,2023,Submitted,2125888.0,15426.7,7.3,1.0,2.0,43.0,102703049.3,19891431.4,,,,57.7,145.1,60.4,152.5,,30.404354587869364,D,83.77461098866583,96.0151250727167,A,2212,100.0,0.0,A,63.60822732302137,B,,,,,,,,,
244102,2023,Submitted,993312.0,5621.3,5.7,1.0,,,31911838.4,21768121.8,,,,54.0,113.0,57.9,117.0,,58.3592534992224,C,59.44832723627839,83.71146015125073,A,2213,100.0,0.0,A,72.6642108101115,B,,,,,,,,,
172307,2023,Not Submitted,,719.9648823339512,,,0.0,,3075031.8914742987,5454015.693304542,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,36.05363741857977,48.34205933682374,C,1586,0.0,6.0,F,,,"[{""building_id"": ""24622"", ""weight"": 0.35557, ""building_name"": ""Building 24622""}, {""building_id"": ""26905"", ""weight"": 0.32743, ""building_name"": ""Building 26905""}, {""building_id"": ""25668"", ""weight"": 0.31701, ""building_name"": ""Building 25668""}]","[{""building_id"": ""24622"", ""weight"": 0.35557, ""building_name"": ""Building 24622""}, {""building_id"": ""26905"", ""weight"": 0.32743, ""building_name"": ""Building 26905""}, {""building_id"": ""25668"", ""weight"": 0.31701, ""building_name"": ""Building 25668""}]","[{""building_id"": ""24622"", ""weight"": 0.35557, ""building_name"": ""Building 24622""}, {""building_id"": ""26905"", ""weight"": 0.32743, ""building_name"": ""Building 26905""}, {""building_id"": ""25668"", ""weight"": 0.31701, ""building_name"": ""Building 25668""}]","[{""building_id"": ""24622"", ""weight"": 0.35557}, {""building_id"": ""26905"", ""weight"": 0.32743}, {""building_id"": ""25668"", ""weight"": 0.31701}]","[{""building_id"": ""24622"", ""weight"": 0.35557}, {""building_id"": ""26905"", ""weight"": 0.32743}, {""building_id"": ""25668"", ""weight"": 0.31701}]","[{""building_id"": ""24622"", ""weight"": 0.35557}, {""building_id"": ""26905"", ""weight"": 0.32743}, {""building_id"": ""25668"", ""weight"": 0.31701}]","[{""building_id"": ""24622"", ""weight"": 0.35557}, {""building_id"": ""26905"", ""weight"": 0.32743}, {""building_id"": ""25668"", ""weight"": 0.31701}]","[{""building_id"": ""24622"", ""weight"": 0.35557}, {""building_id"": ""26905"", ""weight"": 0.32743}, {""building_id"": ""25668"", ""weight"": 0.31701}]","[{""building_id"": ""24622"", ""weight"": 0.35557}, {""building_id"": ""26905"", ""weight"": 0.32743}, {""building_id"": ""25668"", ""weight"": 0.31701}]"
